rank,sector,group,ticker_a,ticker_b,latest_corr,min_corr,std_corr,passed_stage_a,pvalue_ab,pvalue_ba,cointegrated,hedge_ratio,n_crossings,passed_stage_b
152,Consumer Defensive,Household & Personal Products,PG,KMB,0.708571813283624,0.693310232532952,0.0068682691231416,True,0.7949699133079245,0.8056164566932671,False,0.8197934567723014,15.0,False
153,Healthcare,Biotechnology (3),CRSP,BEAM,0.7038048290015025,0.7038048290015025,0.0276785752951952,True,0.0817185628579897,0.7016931883350016,False,0.7539425004995817,15.0,False
154,Financial Services,Capital Markets (3),IREN,RIOT,0.682012386790404,0.6629267614440569,0.0105149082960961,True,0.3293424926702193,0.859765942757905,False,1.214589819577947,15.0,False
155,Financial Services,Banks - Regional (1),TFC,MTB,0.739155926276291,0.739155926276291,0.0214994582011576,True,0.702885588772387,0.987941749196668,False,0.1537329165097216,15.0,False
156,Financial Services,Banks - Regional (1),MTB,CBSH,0.7888435555053179,0.7888435555053179,0.0103429336388055,True,0.174813775442063,0.3420255445941472,False,4.030845676027879,15.0,False
157,Technology,Semiconductors (3),TXN,DIOD,0.6658293056310985,0.6542310092713575,0.012363112189752,True,0.6174565728095817,0.4459761114066028,False,2.140717969633079,14.0,False
158,Technology,Software - Infrastructure (4),PANW,FTNT,0.6777049313674132,0.6664940291859935,0.0066855543708118,True,0.0878924252199625,0.0813710722797705,False,2.0828545844973614,14.0,False
159,Technology,Semiconductor Equipment & Materials (1),AMAT,KLIC,0.6952683610662233,0.6900743441028164,0.0213773481842268,True,0.7308119940875093,0.5940988133439994,False,4.35294017946486,14.0,False
160,Technology,Semiconductor Equipment & Materials (1),KLAC,ENTG,0.7795564769740735,0.724006277515989,0.0229025139844175,True,0.6674397524969911,0.1921406161536726,False,1.850984346562817,14.0,False
161,Technology,Semiconductor Equipment & Materials (2),AMKR,FORM,0.7544344591778692,0.6773987076421389,0.0302650402554593,True,0.4425600744249897,0.7527641095415563,False,0.5258897497391108,14.0,False
162,Technology,Computer Hardware,IONQ,QUBT,0.8768968604343844,0.8726799366925334,0.0023945315163173,True,0.2170995245074085,0.009715893623376,False,6.676541259855702,14.0,False
163,Technology,Electronic Components (1),GLW,LFUS,0.6650614946391189,0.6650614946391189,0.0338705390165844,True,0.1197599383047827,0.2983559809107395,False,0.5051692197608464,14.0,False
164,Technology,Electronic Components (1),FLEX,JBL,0.716544342625244,0.7101390340733663,0.0097797114120448,True,0.6936634062210282,0.528276746969892,False,0.7134406839751583,14.0,False
165,Technology,Scientific & Technical Instruments,MKSI,CGNX,0.7112961444273879,0.7112961444273879,0.0113398383802192,True,0.3150482460700099,0.1391320940419851,False,5.636329376550891,14.0,False
166,Communication Services,Telecom Services (1),TMUS,T,0.6599249167394123,0.6599249167394123,0.0126146724574844,True,0.200891574664919,0.236113081475467,False,4.596374171515009,14.0,False
167,Consumer Cyclical,Lodging,MAR,H,0.755163747935965,0.7377081400575741,0.0070552386401444,True,0.1911521070585749,0.4758116312095637,False,1.1894280299614504,14.0,False
168,Consumer Cyclical,Residential Construction,DHI,LEN,0.8625049003565816,0.8059394302656177,0.0216244539513295,True,0.3406382370963964,0.7648171138833155,False,0.4206251043824659,14.0,False
169,Consumer Defensive,Grocery Stores,KR,ACI,0.6839908897673623,0.6689650737338322,0.008115636139842,True,0.2275557332430905,0.3067641080006058,False,3.209267877235715,14.0,False
170,Financial Services,Capital Markets (3),WULF,CLSK,0.6587331143235956,0.6587331143235956,0.0287818707176895,True,0.0662028848117212,0.1544629365917828,False,1.4001054947901297,14.0,False
171,Financial Services,Capital Markets (3),MARA,CLSK,0.7900699331717282,0.7468234323067624,0.0132817554004479,True,0.208820299241018,0.2241050927794835,False,0.7727032790314619,14.0,False
172,Financial Services,Asset Management (2),BX,CG,0.8088701222622147,0.7852080727827774,0.007513037658848,True,0.3770251267205289,0.9639092186582195,False,1.3563029034947984,14.0,False
173,Financial Services,Asset Management (2),BX,OWL,0.6772722883481695,0.6648979541777184,0.0117000126044895,True,0.5059143473016816,0.6804380617512328,False,4.989034170007072,14.0,False
174,Financial Services,Asset Management (2),BN,CG,0.7497614426639804,0.6979928684931079,0.0197534633781584,True,0.6281936808362824,0.2307250809123837,False,0.2378388610255581,14.0,False
175,Financial Services,Insurance - Property & Casualty (1),CINF,L,0.6598122899300036,0.6598122899300036,0.030257544606249,True,0.2958797662165298,0.0689661683174202,False,1.891897197313115,14.0,False
176,Financial Services,Banks - Regional (1),BOKF,CBSH,0.8123012783941252,0.7404516246511601,0.0313844000210127,True,0.328377537237133,0.6892664213642842,False,1.2396620089894594,14.0,False
177,Technology,Semiconductor Equipment & Materials (1),LRCX,ENTG,0.8046641409933926,0.7437499472876298,0.0253230686214124,True,0.6463490696736144,0.2048457218045277,False,2.751917213743431,13.0,False
178,Technology,Semiconductor Equipment & Materials (1),LRCX,UCTT,0.7845716369017491,0.7523046652910202,0.0149058917347107,True,0.4874171549486311,0.2821964273511074,False,2.3909271307153004,13.0,False
179,Technology,Semiconductor Equipment & Materials (1),AMAT,ENTG,0.7470233094369756,0.7348039351253939,0.0100186777620924,True,0.7373539336824796,0.2113612975811299,False,4.694020659933417,13.0,False
180,Technology,Semiconductor Equipment & Materials (1),AMAT,ACLS,0.6991298538500067,0.6564770859794322,0.0135632404702967,True,0.9120125409902464,0.8733233799386877,False,2.4089735596059785,13.0,False
181,Technology,Semiconductor Equipment & Materials (1),NVMI,UCTT,0.7083167454808216,0.6904298263889954,0.0116212859931019,True,0.6449402844926685,0.8675968651611222,False,1.1617779012906433,13.0,False
182,Technology,Semiconductor Equipment & Materials (1),ONTO,ACLS,0.7404579937903412,0.6587212524529399,0.0316810043709861,True,0.4169218501849933,0.5491968183900596,False,1.2448588206352489,13.0,False
183,Technology,Information Technology Services (1),CTSH,G,0.7783309093455175,0.7724831341047822,0.0037319951261676,True,0.3922662787854024,0.312699707409146,False,2.357483545355224,13.0,False
184,Technology,Computer Hardware,RGTI,QUBT,0.8945223079283454,0.8881994657053728,0.003884988662442,True,0.2058192732766275,0.4261420291810341,False,1.8430784900600636,13.0,False
185,Technology,Software - Application (3),WDAY,TEAM,0.7151339897534528,0.6922160255362961,0.0083397965006065,True,0.5444367283620117,0.5412530424508971,False,0.8613105892522694,13.0,False
186,Technology,Software - Application (3),TEAM,MNDY,0.7323153271763815,0.7091612533518896,0.0103146139975067,True,0.0844736064255005,0.0287738849894359,False,1.0285575628253347,13.0,False
187,Technology,Software - Application (3),TEAM,ASAN,0.6930334249829128,0.6860376124982609,0.0053448961998852,True,0.6945836308349407,0.6033507806364977,False,11.6848300299711,13.0,False
188,Communication Services,Telecom Services (1),CMCSA,LBRDA,0.7807964118910544,0.7569170278108285,0.0084484701576281,True,0.2184999103574188,0.2633045000807972,False,0.2923076673508761,13.0,False
189,Consumer Cyclical,Travel Services,RCL,CCL,0.7768848590695816,0.7768848590695816,0.0260937951519806,True,0.1002558307065416,0.1566676469638764,False,8.392033908476265,13.0,False
190,Consumer Cyclical,Residential Construction,DHI,TOL,0.8231951066876206,0.814347167751602,0.0077017668081933,True,0.2291122951607161,0.7742441377622078,False,0.8253297665008312,13.0,False
191,Consumer Cyclical,Apparel Manufacturing,KTB,COLM,0.6770869532456781,0.6618564121964288,0.0073395618381583,True,0.7518103584863456,0.3423249768557169,False,1.0293192153262762,13.0,False
192,Consumer Cyclical,Packaging & Containers,AMCR,CCK,0.6680028478844744,0.6680028478844744,0.0194364545635455,True,0.526703838848094,0.5945536394161068,False,0.4643499700920522,13.0,False
193,Consumer Cyclical,Packaging & Containers,AVY,GEF,0.7464780036643415,0.7330396061938648,0.0092232219454932,True,0.9929404557336116,0.9865030760996732,False,1.7936415976140467,13.0,False
194,Financial Services,Credit Services (2),SYF,ALLY,0.7115622114521803,0.7115622114521803,0.022144979892095,True,0.0200284990658593,0.0666135024220037,False,1.1908991160900495,13.0,False
195,Financial Services,Asset Management (2),KKR,APO,0.7567773498164118,0.7567773498164118,0.0113727812798688,True,0.0660714828729128,0.5270488849976084,False,0.4858898563364034,13.0,False
196,Financial Services,Asset Management (2),APO,CG,0.6898211229493107,0.6823772534803005,0.0072073982740227,True,0.6196723398539911,0.3757816082118961,False,0.4516610955093553,13.0,False
197,Financial Services,Banks - Regional (1),HBAN,UMBF,0.6657111815181073,0.6657111815181073,0.0154918667272039,True,0.5302976941707154,0.7983759661482606,False,0.0669682764734198,13.0,False
198,Technology,Semiconductors (1),AMD,INTC,0.8216779378886568,0.804208739553464,0.0067483118667455,True,0.6899416072053337,0.5238865338001167,False,3.9605627451202414,12.0,False
199,Technology,Semiconductors (3),MPWR,VSH,0.6776357112890812,0.6776357112890812,0.0082239546420509,True,0.7876875073478536,0.8399156959282641,False,9.429993706176823,12.0,False
200,Technology,Semiconductor Equipment & Materials (1),LRCX,KLAC,0.8975387033610162,0.8707664742529849,0.0112524864873796,True,0.0918607801082545,0.1094093924707296,False,1.4528430034720512,12.0,False
201,Technology,Semiconductor Equipment & Materials (1),KLAC,ONTO,0.8220658675596162,0.775650835782527,0.0229714508916095,True,0.4674352515117852,0.3461039947974262,False,0.7467491047110997,12.0,False
202,Technology,Semiconductor Equipment & Materials (1),ENTG,VECO,0.716590488902677,0.65522763160465,0.0273564495918624,True,0.0957854203834034,0.4805317781717295,False,0.8506570759304878,12.0,False
203,Technology,Semiconductor Equipment & Materials (1),ENTG,ICHR,0.7310057013226765,0.7211817860500483,0.012046894511198,True,0.1987076899727736,0.6982648467869688,False,0.6354968270608042,12.0,False
204,Technology,Information Technology Services (1),EPAM,GLOB,0.7561226219348751,0.7176038905491443,0.0148923147638222,True,0.1863277549995505,0.1612030776109245,False,3.568623033212461,12.0,False
205,Technology,Computer Hardware,IONQ,QBTS,0.8680181162535698,0.8680181162535698,0.0015275931175672,True,0.62563970811544,0.01457733672935,False,2.677840421517617,12.0,False
206,Technology,Computer Hardware,QBTS,QUBT,0.8988084864678006,0.8939081809648667,0.0021293313820387,True,0.1402962833962137,0.1156102061407252,False,2.367018845396724,12.0,False
207,Technology,Software - Application (7),PAYC,PCTY,0.8428850505761197,0.7973039131023939,0.0172549443937231,True,0.3605223865708601,0.4579454818222517,False,0.6048005457260811,12.0,False
208,Technology,Software - Application (7),QTWO,BLKB,0.7979155393799713,0.7616630788937699,0.0162200394169003,True,0.1842941030871833,0.952491877326184,False,0.4101144152211622,12.0,False
209,Communication Services,Entertainment (1),LYV,LLYVA,0.8344406536920906,0.8344406536920906,0.0078266723402499,True,0.9752115332520218,0.3071649955375147,False,1.8243723220422048,12.0,False
210,Consumer Cyclical,Apparel Retail,GAP,AEO,0.6606888841207935,0.6606888841207935,0.0158626598389447,True,0.8379093311404497,0.5397624163325304,False,0.7640023204899193,12.0,False
211,Consumer Cyclical,Residential Construction,PHM,MTH,0.8031228202129415,0.7568824121927403,0.0175473553828735,True,0.7155143626347811,0.7389936237789568,False,1.0620307796999175,12.0,False
212,Consumer Cyclical,Packaging & Containers,PKG,GEF,0.6765999105025684,0.6765999105025684,0.0071521275597224,True,0.4290494677774856,0.6239794400043915,False,1.8239542451016484,12.0,False
213,Financial Services,Credit Services (2),COF,SYF,0.762677795486527,0.7486765282659621,0.0118415045020102,True,0.6816878697594979,0.673716245280314,False,2.2130709769756454,12.0,False
214,Financial Services,Credit Services (2),SYF,OMF,0.7890226857295877,0.7218122989280572,0.0274118097650379,True,0.2804126164665852,0.4038687806676861,False,0.7257806697500961,12.0,False
215,Financial Services,Capital Markets (1),EVR,MC,0.7770904214067142,0.732159605390695,0.0165500515537982,True,0.1156467244532355,0.0530700268611203,False,4.413901839031336,12.0,False
216,Financial Services,Capital Markets (1),EVR,LAZ,0.7289586510717025,0.7224848832368277,0.0093840450567092,True,0.7467260938513983,0.7839281409677779,False,2.668466051512317,12.0,False
217,Financial Services,Asset Management (2),BX,ARES,0.7421983973134479,0.7270039940392305,0.0221036550444185,True,0.1796882810325056,0.6155519170400449,False,0.6404258584918133,12.0,False
218,Financial Services,Asset Management (2),BX,STEP,0.6530517100339767,0.6530517100339767,0.0199559400650147,True,0.5103267685902312,0.8975872659216055,False,0.9533244167989224,12.0,False
219,Financial Services,Asset Management (2),KKR,CG,0.7478169601423628,0.7447786617340649,0.0045895654290925,True,0.1686928286467393,0.7893613850877923,False,1.0951654794465642,12.0,False
220,Financial Services,Asset Management (2),ARES,OWL,0.7080262829630519,0.7080262829630519,0.0203436359214186,True,0.6701547280426401,0.6303139813125055,False,6.716427567797093,12.0,False
221,Financial Services,Financial Data & Stock Exchanges,FDS,MORN,0.7892770246227366,0.7380778441572176,0.0159604993492924,True,0.6684948288410796,0.4254401769336849,False,0.8859492163785977,12.0,False
222,Technology,Semiconductor Equipment & Materials (1),AMAT,ACMR,0.7525496664420331,0.7071442643808161,0.0177863436003774,True,0.4128145072764212,0.4112271632767852,False,4.382497655441075,11.0,False
223,Technology,Semiconductor Equipment & Materials (2),AMKR,COHU,0.7447115171059097,0.6791403058293966,0.0276611668921569,True,0.6976046365508057,0.7980110381335899,False,1.0144030717982466,11.0,False
224,Technology,Information Technology Services (1),ACN,G,0.7695055538493375,0.7345581395740957,0.0129681389174567,True,0.4760459966968994,0.4829916576192676,False,7.443752090333886,11.0,False
225,Technology,Information Technology Services (1),IT,G,0.7813552428009928,0.7349122793461476,0.0191036084293835,True,0.0446276018775471,0.7222449536139248,False,3.437161477757318,11.0,False
226,Technology,Software - Application (2),CRM,FRSH,0.7557228485731124,0.7305471671185759,0.0090542737197668,True,0.3197783901165067,0.5913424126205661,False,1.7542356578383207,11.0,False
227,Technology,Solar,ENPH,SEDG,0.7666218888675306,0.7221313527996746,0.021083023222657,True,0.6777905437940932,0.6949230584355758,False,0.5789089028691955,11.0,False
228,Communication Services,Telecom Services (1),CMCSA,CHTR,0.8143430737741169,0.8038327415528974,0.0037089554385933,True,0.2311104922292522,0.2636916463240284,False,0.0678639967466793,11.0,False
229,Consumer Cyclical,Travel Services,RCL,NCLH,0.7907808720726712,0.7907808720726712,0.0076731096828861,True,0.1627722269416504,0.2789179202086683,False,9.023886710701488,11.0,False
230,Consumer Cyclical,Auto & Truck Dealerships,PAG,LAD,0.7462247095230682,0.7110792080608769,0.0179506650485579,True,0.8761717393729019,0.2968062537273606,False,0.4233600633090978,11.0,False
231,Consumer Cyclical,Residential Construction,DHI,MHO,0.7701792494278011,0.7665094791223284,0.0042225733266428,True,0.6945688130200343,0.9722029920416816,False,0.6014635412781405,11.0,False
232,Consumer Cyclical,Residential Construction,PHM,LEN,0.8335375283719807,0.774717066722156,0.0209727106407462,True,0.2861528319678988,0.7108481934259303,False,0.4932314351783264,11.0,False
233,Consumer Cyclical,Residential Construction,LEN,TOL,0.820981909603644,0.6946555131120336,0.0462594624932322,True,0.9025235856415088,0.6266614473087763,False,0.6547329524202465,11.0,False
234,Consumer Cyclical,Residential Construction,SKY,GRBK,0.7901586112920701,0.7826657005705288,0.0160695754312587,True,0.2080885781577889,0.1358168856400281,False,1.2068033047778388,11.0,False
235,Consumer Cyclical,Residential Construction,CVCO,MHO,0.6932290405382442,0.6932290405382442,0.0098009426180567,True,0.0061487484543399,0.6049785758887543,False,3.5614091100671423,11.0,False
236,Consumer Cyclical,Packaging & Containers,AVY,CCK,0.7555466106534683,0.7555466106534683,0.0126303792266986,True,0.964738546775254,0.950437051014361,False,1.1364552940934043,11.0,False
237,Consumer Cyclical,"Furnishings, Fixtures & Appliances",MHK,TILE,0.7034285394496136,0.6591949196499475,0.0141344292075255,True,0.7459883184069556,0.97375230036785,False,2.694305425459518,11.0,False
238,Financial Services,Credit Services (2),COF,ALLY,0.6566117585451163,0.6566117585451163,0.0142064499545421,True,0.1421231853001975,0.5872294440454047,False,2.0953969702897948,11.0,False
